time,tpt
2.528694,17875151.059791
2.531442,17885571.206967
2.534193,17867951.216480
2.536945,17859167.211685
2.539701,17837280.540518
2.542449,17880320.588561
2.545200,17866834.071302
2.547952,17860640.347852
2.551609,13443914.489789
2.556069,11018367.308052
2.558823,17849840.828751
2.561578,17840569.510237
2.564335,17826263.564092
2.567092,17829516.134239
2.569841,17880906.006649
2.572594,17856455.200104
2.575344,17869906.556735
2.578093,17879468.548512
2.580845,17864067.789834
2.585273,11099621.770091
2.588788,13985249.931713
2.591540,17860912.937134
2.594289,17873792.522622
2.597042,17856623.865796
2.599789,17892733.152120
2.602536,17896733.314570
2.605287,17861029.763659
2.608039,17865775.510308
2.610787,17884302.187654
2.615241,11035652.125495
2.618702,14199181.420889
2.621454,17862905.687696
2.624198,17910630.501419
2.626950,17864405.412095
2.629699,17875944.176953
2.632447,17887569.463904
2.635200,17858524.818706
2.637949,17875794.649481
2.640700,17871160.538302
2.643454,17841327.181018
2.648479,9783110.400944
2.651515,16186305.855714
2.654268,17854476.859687
2.657016,17887647.580735
2.659768,17863100.442871
2.662524,17835235.257682
2.665275,17865015.761646
2.668022,17893736.282179
2.670772,17870029.997888
2.673522,17876184.726395
2.676394,17110077.547444
2.681410,9800129.360431
2.684164,17849011.136022
2.686909,17906454.513263
2.689663,17845712.574089
2.692414,17868386.421306
2.695163,17880574.265026
2.697918,17840711.973335
2.700661,17917113.664971
2.703412,17865145.628633
2.706893,14120494.194314
2.711657,10317287.228516
2.714407,17871745.356717
2.717156,17885148.180519
2.719905,17879982.364471
2.722661,17834393.980021
2.725415,17844112.336006
2.728171,17836011.892126
2.730923,17862782.344948
2.733678,17840206.887165
2.736440,17795677.727054
2.739195,17841009.858073
2.741945,17873987.515264
2.745654,13249835.360983
2.749842,11737538.775286
2.752585,17918191.382557
2.755334,17881380.873922
2.758087,17853575.400772
2.760840,17851370.776952
2.763588,17886690.696570
2.766330,17924196.315752
2.769083,17859868.056736
2.771834,17862509.698603
2.776103,11515365.065561
2.779915,12893125.974487
2.782673,17819103.041342
2.785415,17924725.779265
2.788166,17868958.065825
2.790917,17864210.628464
2.793672,17843496.936235
2.796421,17882603.935905
2.799170,17880027.893891
2.801915,17904739.007611
2.804667,17862191.621719
2.809165,10925400.444645
2.812785,13580759.264796
2.815531,17899288.099807
2.818277,17898108.376192
2.821028,17869432.298693
2.823773,17903773.772530
2.826522,17880268.553252
2.829280,17819787.824450
2.832035,17844799.042701
2.834790,17838575.265744
2.837536,17901843.614547
2.842748,9429110.267759
2.845499,17871160.538302
2.848246,17889822.106334
2.851006,17811986.997597
2.853759,17851545.830118
2.856510,17868327.959724
2.859255,17906154.439125
2.862007,17857700.806489
2.864750,17917806.001984
2.867492,17929217.672273
2.870878,14515870.383720
2.875507,10618794.523129
2.878295,17630980.479371
2.881044,17875749.141617
2.883794,17877959.791322
2.886544,17873422.048324
2.889300,17834381.037908
2.892052,17859199.657001
2.894797,17905521.707057
2.897545,17883313.128255
2.900298,17854094.214928
2.905464,9515416.864775
2.908304,17305037.550227
2.911060,17838128.564305
2.913807,17889398.878783
2.916555,17886156.968931
2.919308,17852712.938967
2.922060,17864197.643040
2.924805,17902241.349545
2.927554,17880489.705404
2.930305,17865983.316068
2.933064,17816403.183116
2.937612,10808469.185022
2.941230,13586044.673188
2.943984,17842803.852582
2.946733,17880964.550566
2.949481,17887380.684380
2.952226,17906584.983417
2.954977,17868626.767386
2.957736,17815524.936733
2.960483,17893104.427408
2.963241,17821887.723413
2.965989,17881966.361443
2.971119,9581553.637850
2.973937,17445079.516512
2.976684,17890486.288401
2.979430,17898577.639887
2.982176,17897854.201965
2.984926,17874910.538167
2.987677,17870400.331580
2.990429,17855942.735434
2.993182,17858758.410806
2.995936,17846243.890679
3.000906,9890339.412978
3.003992,15924085.860214
3.006744,17862853.753700
3.009502,17822850.611790
3.012252,17874254.012089
3.015006,17842376.369887
3.017755,17880346.606328
3.020502,17894433.328382
3.023253,17869880.569341
3.026005,17855443.272859
3.028756,17868977.554351
3.031499,17916826.295509
3.034380,17065049.042226
3.039520,9561234.051236
3.042421,16943917.398403
3.045165,17914312.205875
3.047917,17860627.367618
3.050669,17857525.632590
3.053416,17893436.634147
3.056165,17883475.794982
3.058918,17851889.462983
3.061669,17867548.508511
3.064424,17843192.490990
3.067174,17874403.513787
3.070855,13350905.651644
3.075132,11493266.482579
3.077881,17878629.596058
3.080636,17839028.463979
3.083386,17874286.512245
3.086143,17825675.253711
3.088895,17864301.526963
3.091648,17855618.405905
3.094406,17819354.983724
3.097156,17873396.050704
3.099906,17872271.726017
3.102788,17054905.887815
3.107931,9556488.115051
3.110692,17806444.040228
