src_non_pref_nr,delta_hot,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,src_len,src_load,dst_load,dst_len,delta_faults,extra_fails,buddy_hot,can_migrate
1,1,0,0,1,0,0,0,11,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,0,0,1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,1,0.0,0,0,1
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,1,0,-2,0.0,0.0,0,-0.9473684210526315,0,0,0
1,1,0,0,1,0,0,0,8,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,12,0.0,0.0,14,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,3,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,3,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,1,1,4,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,5,0.0,0,0,0
1,1,1,0,0,1,0,0,498,0.0,0.0,30,0.0,0,0,0
1,1,0,0,1,0,0,0,200,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,5,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,122,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,122,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,119,0.0,0.0,5,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,0,0,1,0.0,0.0,1,0.0,0,1,0
1,1,1,0,0,1,1,1,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,188,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,188,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,188,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,188,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,188,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,188,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,188,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,188,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,23,0.0,0.0,166,0.0,0,0,0
1,1,0,0,1,0,0,0,23,0.0,0.0,22,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,0,0,0,179,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,2,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,2,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,12,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,1617,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,0,0,0,0,0.0,0.0,7,0.0,0,0,0
1,1,0,0,1,1,1,1,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,175,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,5,0.0,0.0,11,0.0,0,0,0
1,1,0,0,1,1,0,0,13,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,1,1,1,7,0.0,0.0,2,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,19,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,0,0,0,-2,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,918,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,10,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,104,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,208,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,5,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,5,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,0,0,175,0.0,0.0,2,0.0,0,0,0
1,1,1,0,0,1,0,0,99,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,8,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,8,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,8,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,8,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,8,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,8,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,8,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,6,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,1,1,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,202,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,0,0,13,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,-1,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,6,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,211,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,211,0.0,0.0,1,0.0,0,0,0
1,1,1,0,0,1,0,0,211,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,0,0,0,15,0.0,0.0,12,0.0,0,1,0
1,1,0,0,1,1,0,0,15,0.0,0.0,281,0.0,0,1,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,140,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,5,0.0,0,0,1
1,1,0,0,1,1,0,0,-1,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,-1,0.0,0.0,7,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,4,0.0,0.0,1,0.0,0,0,0
1,1,1,0,0,1,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,1,0,0,0,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,225,0.0,0.0,5,0.0,0,0,0
1,1,1,0,0,1,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,324,0.0,0.0,4,0.0,0,0,0
0,1,0,1,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,1,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,1,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,1,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,1,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,1,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,1,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,1,0,1
1,1,0,0,1,0,0,0,237,0.0,0.0,28,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,8,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,10,0.0,0.0,15,0.0,0,0,0
1,1,0,0,1,1,0,0,8,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,16,0.0,0.0,7,0.0,0,0,0
1,1,0,0,1,1,1,1,2,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,1,0,0,9,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,1,1,9,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,0,0,0,14,0.0,0.0,37,0.0,0,1,0
1,1,0,0,1,1,0,0,12,0.0,0.0,9,0.0,0,0,0
1,1,0,0,1,1,0,0,7,0.0,0.0,18,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,34,0.0,0,0,0
1,1,0,0,1,1,0,0,6,0.0,0.0,10,0.0,0,0,0
1,1,0,0,1,1,1,1,29,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,4,0.0,0,0,0
0,1,0,0,1,1,1,1,6,0.0,0.0,7,0.0,0,0,0
1,1,0,0,1,0,0,0,3,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,3,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,3,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,2,0.0,0.0,1,0.0,0,0,0
1,1,0,0,1,1,0,0,2,0.0,0.0,3,0.0,0,0,0
1,1,0,0,1,1,0,0,1258,0.0,0.0,14,0.0,0,1,0
1,1,0,0,1,1,0,0,1258,0.0,0.0,14,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,6,0.0,0.0,1,0.0,0,0,0
1,1,1,0,0,1,0,0,356,0.0,0.0,14,0.0,0,1,0
1,1,0,0,1,0,0,0,114,0.0,0.0,2,0.0,0,1,0
1,1,1,0,0,1,0,0,49,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,4,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,365,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,365,0.0,0.0,0,-0.4154435226547543,0,0,0
1,1,0,0,1,1,1,1,365,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,0,0,0,333,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,1,1,1,365,0.0,0.0,7,0.0,0,0,0
1,1,0,0,1,1,1,1,365,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,765,0.0,0.0,6,0.0,0,1,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,6,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,3,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,2,0.0,0.0,3,0.0,0,0,0
0,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,175,0.0,0.0,102,0.0,0,0,0
1,1,0,0,1,1,0,0,175,0.0,0.0,1,0.0,0,0,0
1,1,1,0,0,1,0,0,175,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-1,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,0,0,1,127,0.0,0.0,0,0.4154435226547543,0,0,1
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,1
1,1,0,0,1,1,1,1,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,0,0.0,0.0,0,0.0,0,0,0
0,1,1,0,0,1,0,0,-1,0.0,0.0,4,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,5,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,4,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,23,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,0,1,0,0,0.0,0.0,5,-0.9310344827586207,0,0,0
1,1,0,0,1,0,0,0,0,0.0,0.0,5,0.0,0,0,0
0,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
1,1,1,0,0,1,0,0,10,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,32,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,1,0.0,0.0,2,0.0,0,0,0
1,1,0,0,1,1,0,0,10,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,0,0,1776,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,6,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,1,0,0,5,0.0,0.0,6,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,1,1,6,0.0,0.0,4,0.0,0,0,0
1,1,0,0,1,0,1,0,2,0.0,0.0,16,-0.9473684210526315,0,0,0
1,1,0,0,1,1,0,0,2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,0,1,0,2656,0.0,0.0,5,-0.7647058823529411,0,0,0
1,1,0,0,1,0,0,0,2656,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,1,1,2656,0.0,0.0,15,0.0,0,0,1
1,1,1,0,0,1,0,0,25,0.0,0.0,18,0.0,0,1,0
1,1,0,0,1,1,0,0,25,0.0,0.0,3,0.0,0,1,0
1,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,10,0.0,0,0,1
0,1,0,0,1,1,0,0,-2,0.0,0.0,10,0.0,0,0,1
1,1,0,0,1,1,0,0,64,0.0,0.0,6,0.0,0,0,1
1,1,0,0,1,1,1,1,-1,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,1,1,-1,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,1,1,-1,0.0,0.0,5,0.0,0,0,0
1,1,0,0,1,1,1,1,-1,0.0,0.0,10,0.0,0,0,0
1,1,0,0,1,1,0,0,89,0.0,0.0,3,0.0,0,0,1
1,1,0,0,1,1,0,0,89,0.0,0.0,3,0.0,0,0,1
1,1,0,0,1,1,0,0,89,0.0,0.0,397,0.0,0,0,1
1,1,0,0,1,1,0,0,89,0.0,0.0,3,0.0,0,0,1
1,1,0,0,1,1,0,0,89,0.0,0.0,3,0.0,0,0,1
1,1,0,0,1,0,0,0,2277,0.0,0.0,3,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,9,0.0,0,0,0
1,1,0,0,1,1,0,0,3083,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,-1,0.0,0.0,0,0.0,0,0,0
0,1,0,0,1,1,1,1,-2,0.0,0.0,8,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,2,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,0,0.0,0,0,0
1,1,0,0,1,1,0,0,7,0.0,0.0,6,0.0,0,0,0
0,1,0,0,1,1,0,0,-2,0.0,0.0,1,0.0,0,0,0
0,1,0,0,1,0,0,0,-2,0.0,0.0,1,0.0,0,0,0
