ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
14601606628074980,9,114,17,15,85,297,0,302,-14601585137948539,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4014468352,0,243,280
14601606628089220,33060,34218,17,0,165,297,0,302,-14601585137868279,0,0,1,0,1,0,-43,61,0,0,0,0,2,0,0,0,3688621312,0,243,280
14601606628104647,33060,114,17,0,165,297,0,302,-14601585137974936,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3688621312,0,243,280
14601606636119589,0,34219,17,13,89,270,0,286,-14601585145918092,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,202,239
14601606636134996,0,114,17,13,89,270,0,286,-14601585146005643,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,202,239
14601606664134003,0,34219,17,21,165,287,0,293,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,285,285
14601606680117884,0,34219,17,22,168,334,0,316,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,452,375
14601606824114239,0,34219,17,13,145,224,0,245,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,1,192,203
14601606928115470,0,34218,17,13,78,230,0,235,-14601585437910228,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,0,205,222
14601606928129994,0,114,17,13,78,230,0,235,-14601585437993536,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,205,222
14601606968127191,0,34219,17,22,147,252,0,248,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,219,247
14601607048113272,0,34218,17,13,145,257,0,257,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,1,218,249
14601607056121774,0,34218,17,22,83,241,0,248,-14601585565917771,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,0,188,223
14601607056140174,0,114,17,22,83,241,0,248,-14601585566001735,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,188,223
14601607192119763,0,34219,17,13,198,297,0,298,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,1,243,279
14601607444122074,0,34218,17,13,140,277,0,277,41,1,0,0,1,1,1,0,61,0,0,0,0,1,0,1,0,1284973568,1,279,278
14601607544116164,0,34218,17,21,258,212,0,226,-14601586053996837,1,0,0,1,1,1,0,61,0,0,0,0,1,0,0,0,1284973568,0,193,209
14601607544134850,0,21709,17,21,258,212,0,226,-14601586053996837,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,193,209
14601607892125290,0,34219,17,15,69,261,0,249,-14601586401917870,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,370,294
14601607892140337,0,114,17,15,69,261,0,249,-14601586402004606,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,370,294
14601607912115952,0,34219,17,20,79,231,0,235,-14601586421912629,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,195,220
14601607912134629,0,114,17,20,79,231,0,235,-14601586421995167,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,195,220
14601608040130483,0,34218,17,15,132,219,0,226,41,1,0,0,1,1,1,0,36,0,0,0,1,1,0,0,0,1284973568,1,211,211
14601608268080727,208,34218,17,33,335,301,0,268,41,0,0,1,0,1,0,-24,36,0,0,0,0,2,0,0,0,1910779392,0,339,329
14601608268094757,208,114,17,33,335,301,0,268,-14601586777858167,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1910779392,0,339,329
14601608268105563,214,34218,17,34,335,301,0,268,41,0,0,1,0,1,0,-24,36,0,0,0,0,2,0,0,0,3763717888,0,339,329
14601608268124377,214,114,17,34,335,301,0,268,-14601586777858167,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,3763717888,0,339,329
14601608268135267,220,34218,17,35,335,301,0,268,41,0,0,1,0,1,0,-24,36,0,0,0,0,2,0,0,0,3100163328,0,339,329
14601608268153647,220,114,17,35,335,301,0,268,-14601586777858167,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,3100163328,0,339,329
14601608416128516,0,34219,17,15,164,281,0,278,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,304,290
14601608580129640,0,34219,17,15,71,255,0,263,-14601587089919547,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,207,239
14601608580144587,0,114,17,15,71,255,0,263,-14601587090006321,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,207,239
14601608815028330,1789,34218,17,12,81,320,0,312,-14601587324825556,0,0,1,1,1,1,0,36,0,0,0,0,1,0,1,0,1976913664,0,312,319
14601608815042653,1789,114,17,12,81,320,0,312,-14601587324908529,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1976913664,0,312,319
14601608828116202,0,34219,17,13,87,272,0,287,-14601587337906388,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,203,241
14601608828131405,0,114,17,13,87,272,0,287,-14601587337993457,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,203,241
14601608828467339,34111,34219,17,0,234,272,0,287,41,0,0,1,0,1,0,-11,15,1,0,0,0,2,0,0,0,2868356608,0,203,241
14601608828480486,34111,114,17,0,234,272,0,287,-14601587338351686,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,2868356608,0,203,241
14601608828487846,34111,21709,17,0,234,272,0,287,-14601587338246016,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,2868356608,0,203,241
14601609120118760,0,34219,17,13,77,218,0,234,-14601587629911022,1,0,0,1,1,1,0,15,0,0,0,1,1,0,1,0,1284973568,0,185,203
14601609120133773,0,114,17,13,77,218,0,234,-14601587629996926,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1284973568,0,185,203
14601609136113584,0,34219,17,19,83,231,0,239,-14601587645907015,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,0,217,229
14601609136132367,0,114,17,19,83,231,0,239,-14601587645991848,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,217,229
14601609621488809,34168,34219,17,21,113,214,0,208,41,0,0,1,1,1,1,0,15,1,0,0,0,1,0,0,0,1397302528,1,219,217
14601609981780930,1815,34218,17,39,111,236,0,230,-14601588491573580,0,0,1,1,1,1,0,36,0,0,0,0,1,0,0,0,1539323392,0,224,232
14601609981791239,1815,1790,17,39,111,236,0,230,-14601588491652738,0,0,1,1,1,1,0,361,0,0,0,0,1,0,0,1,1539323392,0,224,232
14601610268130355,0,34219,17,18,161,315,0,298,41,1,0,0,1,1,1,0,15,60,0,0,0,1,0,0,0,1284973568,1,318,318
14601610532229555,0,34218,17,0,168,238,0,260,41,1,0,0,0,1,0,-24,36,0,0,0,0,2,0,0,0,1284973568,0,183,209
14601610532244522,0,21709,17,0,168,238,0,260,-14601589042109551,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1284973568,0,183,209
14601610532252869,0,34218,17,0,168,238,0,260,41,1,0,0,0,1,0,-24,36,0,0,0,0,2,0,0,0,1284973568,0,183,209
14601611116034694,32919,34219,17,0,123,237,0,236,41,0,0,1,0,1,0,-11,15,0,0,0,0,2,0,0,0,483982592,0,241,238
14601611116048998,32919,114,17,0,123,237,0,236,-14601589625913555,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,483982592,0,241,238
14601611264087387,17294,16584,37,20,2,1,0,1,-14601589773892443,0,0,1,1,1,1,0,6,1,0,0,0,1,0,0,1,2217387776,0,2,1
14601611264109950,17294,2823,37,20,2,1,0,1,-14601582190041067,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2217387776,0,2,1
14601611264161817,17294,34219,17,20,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,1,0,0,0,1,0,0,0,2217387776,0,235,235
14601611264175770,17294,39994,17,20,181,235,0,235,-14601589774023837,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,1,2217387776,0,235,235
14601611264083057,33257,32140,47,23,1,1,0,1,-14601589773891647,0,0,1,1,1,1,0,11,0,0,0,0,0,0,0,1,2521421568,0,2,1
14601611264108977,33257,3821,47,23,1,1,0,1,-14601584077924889,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2521421568,0,2,1
14601611264037636,16904,32140,47,38,1,1,0,1,-14601589773891647,0,0,1,1,1,1,0,11,0,0,0,0,1,0,1,1,1755352320,0,2,1
14601611264065597,16904,3821,47,38,1,1,0,1,-14601584077924889,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1755352320,0,2,1
14601611264226577,0,32140,47,40,1,1,0,1,-14601589773891647,1,0,0,1,1,1,0,11,0,0,0,0,1,0,0,1,1284973568,0,2,1
14601611264247620,0,3821,47,40,1,1,0,1,-14601584077924889,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1284973568,0,2,1
14601611264306094,0,16584,37,0,110,1,0,1,-14601589773892443,1,0,0,0,1,0,-2,6,0,0,0,0,2,0,0,1,1284973568,0,2,1
14601611264319730,0,2823,37,0,110,1,0,1,-14601582190041067,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1284973568,0,2,1
14601611264188857,14341,32140,47,14,1,1,0,1,-14601589773891647,0,0,1,1,1,1,0,11,1,0,0,0,1,0,0,1,1626822912,0,2,1
14601611264211114,14341,3821,47,14,1,1,0,1,-14601584077924889,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1626822912,0,2,1
14601611264440813,3345,34219,17,15,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,1,0,0,0,1,0,0,0,4148391424,0,235,235
14601611264454635,3345,39994,17,15,181,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,1,4148391424,0,235,235
14601611264518757,12716,34219,17,16,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,1,0,0,0,1,0,0,0,1133664512,0,235,235
14601611264533304,12716,39994,17,16,181,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,1,1133664512,0,235,235
14601611264379614,20185,34219,17,18,121,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,15,0,0,0,1,0,0,0,887387648,0,235,235
14601611264402957,20185,39994,17,18,121,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,15,0,0,0,1,0,0,1,887387648,0,235,235
14601611264578794,42791,39994,17,19,181,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,1,3824403968,0,235,235
14601611264597528,42791,21709,17,19,181,235,0,235,-14601589774082469,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,3824403968,0,235,235
14601611264329307,34218,32140,47,21,1,1,0,1,-14601589773891647,0,0,1,1,1,1,0,11,0,0,0,1,1,0,0,1,1643313920,0,2,1
14601611264356294,34218,3821,47,21,1,1,0,1,-14601584077924889,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1643313920,0,2,1
14601611264399280,7614,16584,37,35,248,1,0,1,-14601589773892443,0,0,1,0,1,0,-2,6,0,0,0,0,2,0,0,1,726114304,0,2,1
14601611264422794,7614,2823,37,35,248,1,0,1,-14601582190041067,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,726114304,0,2,1
14601611264488831,6235,39994,17,36,181,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,1,185394688,0,235,235
14601611264507637,6235,21709,17,36,181,235,0,235,-14601589774082469,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,185394688,0,235,235
14601611264145939,16904,32140,47,41,1,1,0,1,-14601589773891647,0,0,1,1,1,1,0,11,0,0,0,0,1,0,1,1,1755352320,0,2,1
14601611264167321,16904,3821,47,41,1,1,0,1,-14601584077924889,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1755352320,0,2,1
14601611264220535,16904,34219,17,41,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,0,0,0,0,0,0,0,0,1755352320,0,235,235
14601611264229468,16904,39994,17,41,181,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,0,0,0,0,0,0,1,1,1755352320,0,235,235
14601611264299039,16904,34219,17,41,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,0,0,0,0,0,0,0,0,1755352320,0,235,235
14601611264306761,16904,39994,17,41,181,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,0,0,0,0,0,0,1,1,1755352320,0,235,235
14601611264420307,16904,34219,17,41,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,0,0,0,0,0,0,0,0,1755352320,0,235,235
14601611264428229,16904,39994,17,41,181,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,0,0,0,0,0,0,1,1,1755352320,0,235,235
14601611264466464,34880,21709,17,42,181,235,0,235,-14601589774082469,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,3887371776,0,235,235
14601611264477501,34880,34219,17,42,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,0,0,0,0,1,0,0,0,3887371776,0,235,235
14601611264546207,17300,21709,17,43,181,235,0,235,-14601589774082469,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,3556780544,0,235,235
14601611264562008,17300,34219,17,43,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,0,0,0,0,1,0,0,0,3556780544,0,235,235
14601611264608418,3821,34219,17,47,181,235,0,235,-14601589773943126,0,0,1,1,1,1,0,15,1,0,0,0,1,0,0,0,3731564800,1,235,235
14601611264628451,3821,39994,17,47,86,235,0,235,-14601589774082469,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,1,3731564800,0,235,235
14601611264907242,1744,39994,17,2,234,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,0,0,2399573760,0,235,235
14601611264921655,1744,21709,17,2,234,235,0,235,-14601589774490713,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2399573760,0,235,235
14601611264926829,1744,39994,17,2,234,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,0,0,2399573760,0,235,235
14601611264806838,1921,39994,17,8,303,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,0,0,1110292992,0,235,235
14601611264826388,1921,21709,17,8,303,235,0,235,-14601589774490713,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1110292992,0,235,235
14601611264834245,1921,39994,17,8,303,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,0,0,1110292992,0,235,235
14601611264848248,34218,21709,17,21,158,235,0,235,-14601589774490713,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1643313920,0,235,235
14601611264870098,34218,39994,17,21,158,235,0,235,-14601589774490713,0,0,1,1,1,1,0,26,0,0,0,1,1,0,0,0,1643313920,0,235,235
14601611264890265,34218,21709,17,21,158,235,0,235,-14601589774490713,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1643313920,0,235,235
14601611264997142,34218,21709,17,21,55,235,0,235,-14601589774490713,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1643313920,0,235,235
14601611265005188,34218,39994,17,21,55,235,0,235,-14601589774490713,0,0,1,1,1,1,0,26,0,0,0,1,1,0,0,0,1643313920,0,235,235
14601611264681611,1628,21709,17,32,303,235,0,235,-14601589774490713,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2716265728,0,235,235
14601611264698111,1628,39994,17,32,303,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,0,0,2716265728,0,235,235
14601611264712935,1628,21709,17,32,303,235,0,235,-14601589774490713,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2716265728,0,235,235
14601611264977088,1628,21709,17,32,55,235,0,235,-14601589774490713,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2716265728,0,235,235
14601611264984438,1628,39994,17,32,55,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,0,0,2716265728,0,235,235
14601611264647708,1929,39994,17,33,303,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,1,0,2142428416,0,235,235
14601611264663625,1929,21709,17,33,303,235,0,235,-14601589774490713,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2142428416,0,235,235
14601611264670841,1929,39994,17,33,303,235,0,235,-14601589774490713,0,0,1,0,1,0,-20,26,0,0,0,0,2,0,1,0,2142428416,0,235,235
14601611264770065,2823,21709,17,37,158,235,0,235,-14601589774490713,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,2396077824,0,235,235
14601611264784098,2823,39994,17,37,158,235,0,235,-14601589774490713,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,0,2396077824,0,235,235
14601611264797325,2823,21709,17,37,158,235,0,235,-14601589774490713,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,2396077824,0,235,235
14601611264724288,41547,39994,17,45,158,235,0,235,-14601589774490713,0,0,1,1,1,1,0,26,0,0,0,0,1,0,0,0,1182172160,0,235,235
14601611264744995,41547,21709,17,45,158,235,0,235,-14601589774490713,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1182172160,0,235,235
14601611264753618,41547,39994,17,45,158,235,0,235,-14601589774490713,0,0,1,1,1,1,0,26,0,0,0,0,1,0,0,0,1182172160,0,235,235
14601611264937691,34219,21709,17,47,55,235,0,235,-14601589774490713,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,3380358912,0,235,235
14601611264955701,34219,39994,17,47,55,235,0,235,-14601589774490713,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,0,3380358912,0,235,235
14601611716120837,0,34219,17,14,87,310,0,298,-14601590225912880,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,417,343
14601611716136397,0,114,17,14,87,310,0,298,-14601590225997078,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,417,343
14601611768129361,0,34218,17,13,158,255,0,279,41,1,0,0,1,1,1,0,36,0,0,0,0,1,0,1,0,1284973568,1,159,215
14601612071390984,34168,34218,17,21,181,318,0,308,41,0,0,1,1,1,1,0,36,1,0,0,0,1,0,0,0,1397302528,1,331,328
14601612104028173,9,20649,10,25,97,62,0,34,-14601590613902702,0,0,1,1,1,1,0,5,0,0,0,0,1,0,0,0,4014468352,0,157,106
14601612104044783,9,71,10,25,97,62,0,34,-14601590613906862,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4014468352,0,157,106
14601612124082332,42577,9,10,38,2,137,0,88,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,4273343232,1,147,176
14601612168110311,0,34219,17,12,74,232,0,247,-14601590677895852,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,0,195,219
14601612168125647,0,21709,17,12,74,232,0,247,-14601590677988909,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,195,219
14601612304124454,0,34219,17,14,143,230,0,243,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,1,216,217
14601612304252191,34168,34218,17,21,142,230,0,243,41,0,0,1,1,1,1,0,36,1,0,0,0,1,0,0,0,1397302528,1,216,217
14601612780008157,34168,34219,17,21,145,302,0,300,41,0,0,1,1,1,1,0,15,1,0,0,0,1,0,0,0,1397302528,1,363,316
14601612840130686,0,34219,17,16,160,333,0,320,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,0,1284973568,1,415,361
14601613188124732,0,34218,17,14,140,251,0,257,41,1,0,0,1,1,1,0,36,0,0,0,0,1,0,1,0,1284973568,1,209,238
14601613216112613,0,34218,17,19,162,229,0,243,41,1,0,0,1,1,1,0,36,0,0,0,0,1,0,0,0,1284973568,1,185,213
14601613270242217,16904,34218,17,41,168,275,0,272,41,0,0,1,1,1,1,0,36,0,0,0,0,0,0,0,0,1755352320,1,284,274
14601613344141687,0,34219,17,21,220,255,0,261,-14601591853993531,1,0,0,1,1,1,0,15,0,0,0,0,1,0,0,1,1284973568,0,212,241
14601613344160724,0,21709,17,21,220,255,0,261,-14601591853880895,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1284973568,0,212,241
14601613824041151,1844,1815,39,21,1,2,0,2,-14601592333887047,0,0,1,1,1,1,0,148,2,0,0,0,1,0,0,1,4151942656,0,2,2
14601613824059685,1844,2940,39,21,1,2,0,2,-14601589421987291,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,4151942656,0,2,2
14601613832034677,9,31947,26,25,11,3,0,2,-14601592341898770,0,0,1,1,1,1,0,124,0,0,0,0,1,0,0,0,4014468352,0,12,6
14601613832051167,9,7698,26,25,11,3,0,2,-14601592341898770,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4014468352,0,12,6
14601614136100241,0,34218,17,15,131,217,0,230,41,1,0,0,1,1,1,0,36,0,0,0,0,1,0,0,0,1284973568,1,179,197
14601614336224308,0,34218,17,21,132,193,0,197,41,1,0,0,1,1,1,0,36,0,0,0,0,1,0,0,0,1284973568,1,183,186
14601615126478789,1789,34219,17,12,163,290,0,298,41,0,0,1,1,1,1,0,15,0,0,0,0,1,0,1,0,1976913664,1,237,275
14601615196080576,43222,9,10,20,1,137,0,86,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2623997184,1,149,177
14601615892118812,0,34219,17,13,157,319,0,296,41,1,0,0,1,1,1,0,15,0,0,0,0,1,0,1,0,1284973568,1,350,331
14601615984122036,0,34218,17,15,158,243,0,252,41,1,0,0,1,1,1,0,36,0,0,0,0,1,0,0,0,1284973568,1,255,241
14601616012262687,2979,1438,18,0,15,53,0,57,-14601594521882972,0,0,1,0,1,0,-148,156,0,0,0,1,2,0,0,1,4065952768,0,29,44
14601616012282471,2979,38568,18,0,15,53,0,57,-14601586229922598,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,4065952768,0,29,44
14601616012550161,34111,1438,18,0,15,53,0,57,-14601594521882972,0,0,1,0,1,0,-148,156,0,0,0,1,2,0,0,1,2868356608,0,29,44
14601616012564851,34111,38568,18,0,15,53,0,57,-14601586229922598,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2868356608,0,29,44
14601616012751465,34111,1438,18,0,15,53,0,57,-14601594521882972,0,0,1,0,1,0,-148,156,0,0,0,1,2,0,0,1,2868356608,0,29,44
14601616012764918,34111,38568,18,0,15,53,0,57,-14601586229922598,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2868356608,0,29,44
14601616012933005,34111,1438,18,0,15,53,0,57,-14601594521882972,0,0,1,0,1,0,-148,156,0,0,0,1,2,0,0,1,2868356608,0,29,44
14601616012945935,34111,38568,18,0,15,53,0,57,-14601586229922598,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2868356608,0,29,44
14601616013102069,34111,1438,18,0,193,53,0,57,-14601594521882972,0,0,1,0,1,0,-148,156,0,0,0,1,2,0,0,1,2868356608,0,29,44
14601616013114983,34111,38568,18,0,193,53,0,57,-14601586229922598,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2868356608,0,29,44
14601616013282649,34111,1438,18,0,193,53,0,57,-14601594521882972,0,0,1,0,1,0,-148,156,0,0,0,1,2,0,0,1,2868356608,0,29,44
14601616013295676,34111,38568,18,0,193,53,0,57,-14601586229922598,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,2868356608,0,29,44
14601616264031163,42792,39994,18,20,1,9,0,25,-14601594773886720,0,0,1,1,1,1,0,26,1,0,0,0,1,0,0,1,915594752,0,1,2
14601616264062380,42792,120,18,20,1,9,0,25,-14601584773992974,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,915594752,0,1,2
14601616264083090,32917,39994,18,21,1,9,0,25,-14601594773886720,0,0,1,1,1,1,0,26,0,0,0,0,1,0,0,1,1303676160,0,1,2
14601616264102667,32917,120,18,21,1,9,0,25,-14601584773992974,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1303676160,0,1,2
14601616324113897,0,34218,17,13,74,261,0,275,-14601594833893495,1,0,0,1,1,1,0,36,0,0,0,0,1,0,1,0,1284973568,0,211,243
14601616324129240,0,114,17,13,74,261,0,275,-14601594833986163,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1284973568,0,211,243
14601616736174213,34219,9,10,18,1,121,0,83,9,0,0,1,0,0,0,0,0,47,0,0,0,2,0,0,0,3380358912,1,74,132
14601617326637021,47552,34218,17,12,199,242,0,243,-14601595836397047,0,0,1,1,1,1,0,36,0,0,0,0,1,0,1,1,2039831808,0,257,249
14601617326650678,47552,21709,17,12,199,242,0,243,-14601595836397047,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2039831808,0,257,249
14601617326665493,41783,34218,17,41,199,242,0,243,-14601595836509984,0,0,1,1,1,1,0,36,0,0,0,0,0,0,0,0,1417917184,0,257,249
14601617326677704,41783,21709,17,41,199,242,0,243,-14601595836509984,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1417917184,0,257,249
14601617326810798,32925,34218,17,3,193,242,0,243,-14601595836509984,0,0,1,0,1,0,-24,36,0,0,0,0,2,0,0,0,852037120,0,257,249
14601617326828428,32925,21709,17,3,193,242,0,243,-14601595836509984,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,852037120,0,257,249
14601617326714098,33075,34218,17,8,193,242,0,243,-14601595836509984,0,0,1,0,1,0,-24,36,0,0,0,0,2,0,0,0,2415073792,0,257,249
14601617326733784,33075,21709,17,8,193,242,0,243,-14601595836509984,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,2415073792,0,257,249
14601617326685781,34219,34218,17,18,199,242,0,243,-14601595836509984,0,0,1,1,1,1,0,36,72,0,0,0,1,0,0,0,3380358912,0,257,249
14601617326702754,34219,21709,17,18,199,242,0,243,-14601595836509984,0,0,1,1,0,0,0,0,72,0,0,0,1,0,1,1,3380358912,0,257,249
14601617326745168,32917,34218,17,21,199,242,0,243,-14601595836509984,0,0,1,1,1,1,0,36,0,0,0,0,1,0,0,0,1303676160,0,257,249
14601617326764495,32917,21709,17,21,199,242,0,243,-14601595836509984,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1303676160,0,257,249
14601617326777051,7945,34218,17,27,193,242,0,243,-14601595836509984,0,0,1,0,1,0,-24,36,0,0,0,0,2,0,0,0,3999969536,0,257,249
14601617326799991,7945,21709,17,27,193,242,0,243,-14601595836509984,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,3999969536,0,257,249
14601617344046265,1789,8127,29,40,469,42,0,22,-14601595836537440,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1976913664,0,131,78
14601617344067738,1789,34257,29,40,469,42,0,22,-14601595853896965,0,0,1,0,0,1,0,444,1,0,0,0,2,0,0,1,1976913664,0,131,78
14601617344093701,34219,8127,29,18,552,42,0,22,-14601595836537440,0,0,1,0,0,0,0,0,99,0,0,0,2,1,0,0,3380358912,0,131,78
