ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
6242584094304,0,276,44,21,438,569,0,357,-6241340753150,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1282837504,0,859,768
6242584109700,9,39284,44,43,438,569,0,357,-6241340753150,0,0,1,1,0,0,0,116,10,0,0,0,1,0,0,0,1081570304,0,859,768
6242584129748,9,276,44,43,438,569,0,357,-6241340753150,0,0,1,1,0,0,0,0,10,0,0,0,1,0,0,1,1081570304,0,859,768
6243808238676,18975,18990,36,23,3,0,0,0,-6242564904492,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3861908480,0,0,0
6243808254303,18975,31914,36,23,3,0,0,0,-6242564904492,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,0,0
6243809170405,35394,18975,36,0,7,0,0,0,-6242565802300,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,4251128320,0,0,0
6243809195679,35394,18990,36,0,7,0,0,0,-6242565842906,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1,4251128320,0,0,0
6243809581602,18990,18975,36,37,8,0,0,0,-6242566265110,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,217512448,0,0,0
6243809602196,18990,31914,36,37,8,0,0,0,-6242566265110,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,217512448,0,0,0
6244192039383,9,39286,26,3,368,93,0,47,-6242948709903,0,0,1,1,0,0,0,23238,10,0,0,0,1,0,0,0,1081570304,0,369,185
6244192060476,9,22112,26,3,368,93,0,47,-6242948709903,0,0,1,1,0,0,0,0,10,0,0,0,1,0,0,1,1081570304,0,369,185
6244240055864,9,39288,13,37,344,164,0,86,-6242996691415,0,0,1,1,0,0,0,23238,134,0,0,0,0,0,1,1,1081570304,0,522,306
6244240073211,9,91,13,37,344,164,0,86,-6240656843218,0,0,1,1,0,0,0,0,134,0,0,0,0,1,0,0,1081570304,0,522,306
6244851042450,18975,18990,22,36,20,0,0,0,-6243607684441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3861908480,0,0,0
6244851055968,18975,6193,22,36,20,0,0,0,-6243607684441,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,0,0
6245616025485,0,39294,29,6,110,59,0,31,-6244372657807,1,0,0,1,0,0,0,0,24,0,0,0,1,0,0,1,590669568,0,181,109
6245616049209,0,3989,29,6,110,59,0,31,-6241172793636,1,0,0,1,0,0,0,0,24,0,0,0,1,1,0,0,590669568,0,181,109
6246152037421,9,39299,26,27,71,40,0,22,-6244908650521,0,0,1,1,0,0,0,116,0,0,0,0,1,0,0,1,1081570304,0,121,74
6246152057342,9,22112,26,27,71,40,0,22,-6242964568121,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1081570304,0,121,74
6246164023180,0,39301,23,22,122,59,0,31,-6244920643664,1,0,0,1,0,0,0,116,39,0,0,0,1,0,0,1,4165619968,0,185,109
6246164046144,0,35480,23,22,122,59,0,31,-6243615398011,1,0,0,1,0,0,0,0,39,0,0,0,1,1,0,0,4165619968,0,185,109
6246252094511,36336,9,37,40,1,30,0,23,-6245004698711,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,757715456,1,3,20
6246588080213,6140,26870,35,1,26,7,0,4,-6245344638367,0,0,1,1,1,1,0,699,0,0,0,0,1,0,0,1,3830829312,0,26,13
6246588100873,6140,401,35,1,26,7,0,4,-6238616953560,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3830829312,0,26,13
6246588412814,38687,26870,35,1,26,7,0,4,-6245344638367,0,0,1,1,1,1,0,699,0,0,0,0,1,0,0,1,2456657408,0,26,13
6246588428858,38687,401,35,1,26,7,0,4,-6238616953560,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2456657408,0,26,13
6246588619233,38687,26870,35,1,26,7,0,4,-6245344638367,0,0,1,1,1,1,0,699,0,0,0,0,1,0,0,1,2456657408,0,26,13
6246588633454,38687,401,35,1,26,7,0,4,-6238616953560,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2456657408,0,26,13
6246588802831,38687,26870,35,1,26,7,0,4,-6245344638367,0,0,1,1,1,1,0,699,0,0,0,0,1,0,0,1,2456657408,0,26,13
6246588816928,38687,401,35,1,26,7,0,4,-6238616953560,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2456657408,0,26,13
6246588985319,38687,26870,35,1,26,7,0,4,-6245344638367,0,0,1,1,1,1,0,699,0,0,0,0,1,0,0,1,2456657408,0,26,13
6246588999479,38687,401,35,1,26,7,0,4,-6238616953560,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2456657408,0,26,13
6246589158300,38687,26870,35,1,26,7,0,4,-6245344638367,0,0,1,1,1,1,0,699,0,0,0,0,1,0,0,1,2456657408,0,26,13
6246589172044,38687,401,35,1,26,7,0,4,-6238616953560,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2456657408,0,26,13
6246592060173,0,26870,35,2,98,31,0,17,-6245348635257,1,0,0,1,1,1,0,699,0,0,0,0,1,0,0,1,2608927744,0,112,59
6246592081304,0,401,35,2,98,31,0,17,-6238616953560,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2608927744,0,112,59
6246592347261,38687,26870,35,0,98,31,0,17,-6245348635257,0,0,1,1,1,1,0,699,2,0,0,0,1,0,0,1,2456657408,0,112,59
6246592362298,38687,401,35,0,98,31,0,17,-6238616953560,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2456657408,0,112,59
6246592542182,38687,26870,35,0,98,31,0,17,-6245348635257,0,0,1,1,1,1,0,699,2,0,0,0,1,0,0,1,2456657408,0,112,59
6246592554506,38687,401,35,0,98,31,0,17,-6238616953560,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2456657408,0,112,59
6246592720453,38687,26870,35,0,98,31,0,17,-6245348635257,0,0,1,1,1,1,0,699,2,0,0,0,1,0,0,1,2456657408,0,112,59
6246592732557,38687,401,35,0,98,31,0,17,-6238616953560,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2456657408,0,112,59
6246592896698,38687,26870,35,0,98,31,0,17,-6245348635257,0,0,1,1,1,1,0,699,2,0,0,0,1,0,0,1,2456657408,0,112,59
6246592908752,38687,401,35,0,98,31,0,17,-6238616953560,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2456657408,0,112,59
6246593063639,38687,26870,35,0,98,31,0,17,-6245348635257,0,0,1,1,1,1,0,699,2,0,0,0,1,0,0,1,2456657408,0,112,59
6246593075439,38687,401,35,0,98,31,0,17,-6238616953560,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2456657408,0,112,59
6246593228780,38687,26870,35,0,98,31,0,17,-6245348635257,0,0,1,1,1,1,0,699,2,0,0,0,1,0,0,1,2456657408,0,112,59
6246593240446,38687,401,35,0,98,31,0,17,-6238616953560,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2456657408,0,112,59
6246908025475,2069,2112,6,30,1,1,0,1,-6245664626645,0,1,0,1,1,1,0,33,0,0,0,0,0,0,1,1,54016,0,1,1
6246908048392,2069,19046,6,30,1,1,0,1,-6244740725759,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54016,0,1,1
6248929071580,18990,18983,22,23,5,1,0,1,-6247685605617,0,0,1,1,1,1,0,38,1,0,0,0,1,0,0,0,217512448,0,4,2
6248929096891,18990,809,22,23,5,1,0,1,-6247685628197,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,217512448,0,4,2
6248936521487,18983,18990,23,22,17,0,0,0,-6247693066034,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4294926336,0,0,0
6248936536809,18983,35480,23,22,17,0,0,0,-6247693066034,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4294926336,0,0,0
6248937891022,18975,18983,22,36,20,0,0,0,-6247694454341,0,0,1,1,1,1,0,38,0,0,0,0,1,0,0,0,3861908480,0,1,0
6248937905944,18975,6193,22,36,20,0,0,0,-6247694454341,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,1,0
6248944147958,18975,18983,22,36,21,0,0,0,-6247700711309,0,0,1,1,1,1,0,38,0,0,0,0,1,0,0,0,3861908480,0,0,0
6248944159986,18975,6193,22,36,21,0,0,0,-6247700711309,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,0,0
6248977513431,18983,18990,23,22,36,0,0,0,-6247734077127,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4294926336,0,0,0
6248977524602,18983,35480,23,22,36,0,0,0,-6247734077127,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4294926336,0,0,0
6248977533886,18975,18990,23,36,36,0,0,0,-6247734077127,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3861908480,0,0,0
6248977545886,18975,35480,23,36,36,0,0,0,-6247734077127,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,0,0
6248978782741,18975,18983,22,36,37,0,0,0,-6247735346788,0,0,1,1,1,1,0,38,0,0,0,0,1,0,0,0,3861908480,0,0,0
6248978792196,18975,6193,22,36,37,0,0,0,-6247735346788,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,0,0
6248983536331,18983,18990,23,22,39,0,0,0,-6247740099328,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4294926336,0,0,0
6248983546804,18983,35480,23,22,39,0,0,0,-6247740099328,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4294926336,0,0,0
6248989540401,18983,18990,23,22,39,0,0,0,-6247746104703,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4294926336,0,0,0
6248989550977,18983,35480,23,22,39,0,0,0,-6247746104703,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4294926336,0,0,0
6249616079846,9,39323,26,44,338,161,0,84,-6248372560789,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1081570304,0,511,299
6249616101540,9,22112,26,44,338,161,0,84,-6244908733118,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1081570304,0,511,299
6249748029830,9,39326,16,3,250,118,0,62,-6248504557584,0,0,1,0,0,0,0,0,12,0,0,0,2,0,0,1,1081570304,0,375,219
6249748042523,9,26533,16,3,250,118,0,62,-6245037637104,0,0,1,0,0,0,0,0,12,0,0,0,2,1,1,0,1081570304,0,375,219
6249860125044,396,18844,32,27,18,5,0,3,-6248616663828,0,0,1,1,0,0,0,23238,6,0,0,0,1,0,0,0,2665360896,0,19,10
6249860135914,396,26605,32,27,18,5,0,3,-6248616663828,0,0,1,1,0,0,0,0,6,0,0,0,1,0,0,1,2665360896,0,19,10
6252007766073,18958,18961,39,23,1,0,0,0,-6250764206917,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3661675264,0,0,0
6252007790550,18958,18952,39,23,1,0,0,0,-6250764245924,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3661675264,0,0,0
6252132036714,20714,18854,26,24,2,1,0,1,-6250888499976,0,0,1,1,0,0,0,98,0,0,0,0,1,0,0,1,3491599104,0,3,2
6252132057005,20714,22112,26,24,2,1,0,1,-6248372682259,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3491599104,0,3,2
6252132076122,9,18854,26,5,2,1,0,1,-6250888526962,0,0,1,1,0,0,0,98,0,0,0,0,1,0,0,0,1081570304,0,3,2
6252132097012,9,22112,26,5,2,1,0,1,-6250888526962,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1081570304,0,3,2
6253388092829,9,39329,15,5,502,236,0,122,-6252144470849,0,0,1,0,0,0,0,40,0,0,0,0,2,0,0,1,1081570304,0,754,441
6253388110663,9,18900,15,5,502,236,0,122,-6249408581613,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1081570304,0,754,441
6253388362773,38687,39329,15,5,502,236,0,122,-6252144470849,0,0,1,0,0,0,0,40,0,0,0,0,2,0,0,1,2456657408,0,754,441
6253388375806,38687,18900,15,5,502,236,0,122,-6249408581613,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2456657408,0,754,441
6253388555224,38687,39329,15,5,502,236,0,122,-6252144470849,0,0,1,0,0,0,0,40,0,0,0,0,2,0,0,1,2456657408,0,754,441
6253388566501,38687,18900,15,5,502,236,0,122,-6249408581613,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2456657408,0,754,441
6253388733122,38687,39329,15,5,502,236,0,122,-6252144470849,0,0,1,0,0,0,0,40,0,0,0,0,2,0,0,1,2456657408,0,754,441
6253388744539,38687,18900,15,5,502,236,0,122,-6249408581613,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2456657408,0,754,441
6253388897626,38687,39329,15,5,502,236,0,122,-6252144470849,0,0,1,0,0,0,0,40,0,0,0,0,2,0,0,1,2456657408,0,754,441
6253388908530,38687,18900,15,5,502,236,0,122,-6249408581613,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2456657408,0,754,441
6253389054380,38687,39329,15,5,502,236,0,122,-6252144470849,0,0,1,0,0,0,0,40,0,0,0,0,2,0,0,1,2456657408,0,754,441
6253389065693,38687,18900,15,5,502,236,0,122,-6249408581613,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2456657408,0,754,441
6253748074083,9,39330,47,1,378,178,0,93,-6252504460063,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1081570304,0,568,331
6253748095604,9,22115,47,1,378,178,0,93,-6248512596552,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1081570304,0,568,331
6253748363254,38687,39330,47,1,378,178,0,93,-6252504460063,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2456657408,0,568,331
6253748379587,38687,22115,47,1,378,178,0,93,-6248512596552,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2456657408,0,568,331
6253916060873,0,39334,47,17,178,194,0,123,-6252672477722,1,0,0,1,0,0,0,8880,0,0,0,0,1,0,0,0,1100327168,0,339,281
6253916078636,0,294,47,17,178,194,0,123,-6252672477722,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1100327168,0,339,281
6254058529117,18975,18990,23,22,15,0,0,0,-6252814965116,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3861908480,0,0,0
6254058541883,18975,35480,23,22,15,0,0,0,-6252814965116,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,0,0
6254068104487,18983,18990,23,36,25,0,0,0,-6252824540622,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4294926336,0,0,0
6254068117754,18983,35480,23,36,25,0,0,0,-6252824540622,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4294926336,0,0,0
6254092472215,18975,18983,36,22,23,0,0,0,-6252848909883,0,0,1,1,1,1,0,38,3,0,0,0,1,0,0,0,3861908480,0,0,0
6254092483166,18975,31914,36,22,23,0,0,0,-6252848909883,0,0,1,1,0,0,0,0,3,0,0,0,1,0,0,1,3861908480,0,0,0
6254105602878,18975,18990,23,22,45,0,0,0,-6252862013291,0,0,1,1,0,0,0,0,6,0,0,0,1,0,0,0,3861908480,0,0,0
6254105625032,18975,35480,23,22,45,0,0,0,-6252862013291,0,0,1,1,0,0,0,0,6,0,0,0,1,0,0,1,3861908480,0,0,0
6254106440669,35394,18990,23,2,66,0,0,0,-6252862086991,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,4251128320,1,0,0
6254115400203,18983,18990,3,36,46,14,0,8,-6252871811394,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,0,4294926336,0,15,19
6254115421657,18983,19337,3,36,46,14,0,8,-6252871811394,0,0,1,0,0,0,0,0,5,0,0,0,2,0,0,1,4294926336,0,15,19
6254119865778,36396,18990,3,10,46,12,0,7,-6252876219102,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,322095104,0,7,14
6254119892378,36396,19337,3,10,46,12,0,7,-6252876219102,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,322095104,0,7,14
6254119912627,18975,18990,3,23,55,12,0,7,-6252876219102,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3861908480,0,7,14
6254119941123,18975,19337,3,23,55,12,0,7,-6252876219102,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3861908480,0,7,14
6254119790154,38687,18990,3,36,30,12,0,7,-6252876219102,0,0,1,0,0,0,0,0,13,0,0,0,2,0,0,0,2456657408,0,7,14
6254119833292,38687,19337,3,36,30,12,0,7,-6252876219102,0,0,1,0,0,0,0,0,13,0,0,0,2,0,0,1,2456657408,0,7,14
6254123111799,18975,18983,37,23,28,0,0,0,-6252879532567,0,0,1,1,1,1,0,38,0,0,0,0,1,0,0,0,3861908480,0,0,0
6254123121569,18975,1216,37,23,28,0,0,0,-6252879532567,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,0,0
6257884119745,879,39343,14,0,375,179,0,93,-6256640358826,0,0,1,0,0,0,0,8880,16,0,0,0,2,0,0,1,1536853248,0,568,333
6257884133762,879,19053,14,0,375,179,0,93,-6249636656891,0,0,1,0,0,0,0,0,16,0,0,0,2,1,0,0,1536853248,0,568,333
6257884083904,9,39343,14,7,375,179,0,93,-6256640358826,0,0,1,0,0,0,0,8880,0,0,0,0,2,0,0,1,1081570304,0,568,333
6257884105638,9,19053,14,7,375,179,0,93,-6249636656891,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1081570304,0,568,333
6257896036900,1216,39344,47,37,124,58,0,30,-6256652369426,0,0,1,1,0,0,0,8880,0,0,0,0,1,0,0,0,856272896,0,184,107
6257896064435,1216,22115,47,37,124,58,0,30,-6256652369426,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,856272896,0,184,107
6258032023892,0,39347,26,4,109,58,0,31,-6256788354111,1,0,0,1,0,0,0,8880,24,0,0,0,1,0,0,1,1485964032,0,179,107
6258032044656,0,22112,26,4,109,58,0,31,-6253716540622,1,0,0,1,0,0,0,0,24,0,0,0,1,1,0,0,1485964032,0,179,107
6259166247982,18990,18975,22,23,1,0,0,0,-6257922536950,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,217512448,0,0,0
6259166277425,18990,6193,22,23,1,0,0,0,-6257922536950,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,217512448,0,0,0
6259174917918,18975,18990,23,22,10,0,0,0,-6257931219460,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3861908480,0,1,1
6259174931698,18975,35480,23,22,10,0,0,0,-6257931219460,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3861908480,0,1,1
6259592029207,0,39349,42,0,475,226,0,117,-6258348318430,1,0,0,0,0,1,0,35,2,0,0,0,2,0,0,1,2608927744,0,719,420
6259592044874,0,265,42,0,475,226,0,117,-6252636481597,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2608927744,0,719,420
6259592081078,22113,39349,42,43,475,226,0,117,-6258348318430,0,0,1,1,0,0,0,35,5,0,0,0,1,0,0,1,2298711808,0,719,420
6259592099442,22113,265,42,43,475,226,0,117,-6252636481597,0,0,1,1,0,0,0,0,5,0,0,0,1,0,0,0,2298711808,0,719,420
6259592477165,38687,39349,42,0,475,226,0,117,-6258348318430,0,0,1,0,0,1,0,35,2,0,0,1,2,0,0,1,2456657408,0,719,420
6259592488908,38687,265,42,0,475,226,0,117,-6252636481597,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,2456657408,0,719,420
6259592663649,38687,39349,42,0,475,226,0,117,-6258348318430,0,0,1,0,0,1,0,35,2,0,0,1,2,0,0,1,2456657408,0,719,420
6259592672647,38687,265,42,0,475,226,0,117,-6252636481597,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,2456657408,0,719,420
6259592825544,38687,39349,42,0,475,226,0,117,-6258348318430,0,0,1,0,0,1,0,35,2,0,0,1,2,0,0,1,2456657408,0,719,420
6259592834644,38687,265,42,0,475,226,0,117,-6252636481597,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,2456657408,0,719,420
6259592984498,38687,39349,42,0,475,226,0,117,-6258348318430,0,0,1,0,0,1,0,35,2,0,0,1,2,0,0,1,2456657408,0,719,420
6259592993508,38687,265,42,0,475,226,0,117,-6252636481597,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,2456657408,0,719,420
6259593145139,38687,39349,42,0,475,226,0,117,-6258348318430,0,0,1,0,0,1,0,35,2,0,0,1,2,0,0,1,2456657408,0,719,420
6259593153665,38687,265,42,0,475,226,0,117,-6252636481597,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,2456657408,0,719,420
6259593301539,38687,39349,42,0,475,226,0,117,-6258348318430,0,0,1,0,0,1,0,35,2,0,0,1,2,0,0,1,2456657408,0,719,420
6259593310269,38687,265,42,0,475,226,0,117,-6252636481597,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,2456657408,0,719,420
6259596085473,9,39349,42,5,517,328,0,175,-6258352316490,0,0,1,0,0,1,0,35,0,0,0,0,2,0,0,1,1081570304,0,877,574
6259596102474,9,265,42,5,517,328,0,175,-6252636481597,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1081570304,0,877,574
6259596115607,0,39349,42,12,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,1,1,898531328,0,877,574
6259596129257,0,265,42,12,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,898531328,0,877,574
6259596151581,0,39349,42,13,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,1,1,898531328,0,877,574
6259596159645,0,265,42,13,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596178612,0,39349,42,14,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596186216,0,265,42,14,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596199862,0,39349,42,15,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596207483,0,265,42,15,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596222203,0,39349,42,16,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596229743,0,265,42,16,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,898531328,0,877,574
6259596244437,0,39349,42,17,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596252071,0,265,42,17,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596263801,0,39349,42,18,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,0,0,0,1,898531328,0,877,574
6259596273901,0,265,42,18,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,898531328,0,877,574
6259596294238,0,39349,42,19,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596304525,0,265,42,19,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596321702,0,39349,42,20,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596332026,0,265,42,20,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596349330,0,39349,42,21,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596359683,0,265,42,21,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596377504,0,39349,42,22,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596387744,0,265,42,22,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596405735,0,39349,42,23,517,328,0,175,-6258352316490,1,0,0,1,0,0,0,35,0,0,0,0,1,0,0,1,898531328,0,877,574
6259596416042,0,265,42,23,517,328,0,175,-6252636481597,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,898531328,0,877,574
6259596589042,1733,39349,42,2,517,328,0,175,-6258352316490,0,0,1,0,0,1,0,35,0,0,0,0,2,0,0,1,2068015104,0,877,574
6259596605956,1733,265,42,2,517,328,0,175,-6252636481597,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2068015104,0,877,574
6259597341658,38687,39349,42,5,517,328,0,175,-6258353611364,0,0,1,0,0,1,0,35,0,0,0,0,2,0,0,1,2456657408,0,877,574
6259597355779,38687,265,42,5,517,328,0,175,-6252636481597,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2456657408,0,877,574
6259604270664,1733,2129,34,2,1,0,0,0,-6258360488106,0,0,1,1,1,1,0,227,2,0,0,0,1,0,0,0,2068015104,0,0,0
6259604291512,1733,1638,34,2,1,0,0,0,-6258360547333,0,0,1,1,0,0,0,40,2,0,0,0,1,0,0,1,2068015104,0,0,0
6259604426645,1733,2129,34,3,1,0,0,0,-6258360488106,0,0,1,1,1,1,0,227,0,0,0,0,1,0,0,0,2068015104,0,0,0
6259604447302,1733,1638,34,3,1,0,0,0,-6258360547333,0,0,1,1,0,0,0,40,0,0,0,0,1,0,0,1,2068015104,0,0,0
6259604507730,1733,2129,34,3,1,0,0,0,-6258360488106,0,0,1,1,1,1,0,227,0,0,0,0,1,0,0,0,2068015104,0,0,0
6259604521077,1733,1638,34,3,1,0,0,0,-6258360547333,0,0,1,1,0,0,0,40,0,0,0,0,1,0,0,1,2068015104,0,0,0
6259604385624,2107,2129,34,32,1,0,0,0,-6258360488106,0,0,1,1,1,1,0,227,1,0,0,0,1,0,0,0,1750888448,0,0,0
6259604409108,2107,1638,34,32,1,0,0,0,-6258360547333,0,0,1,1,0,0,0,40,1,0,0,0,1,0,0,1,1750888448,0,0,0
6259604351210,1573,2129,34,38,13,0,0,0,-6258360488106,0,0,1,0,1,0,-209,227,0,0,0,0,2,0,1,0,3355704576,0,0,0
6259604371480,1573,1638,34,38,13,0,0,0,-6258360547333,0,0,1,0,0,0,0,40,0,0,0,0,2,0,1,1,3355704576,0,0,0
6259604461076,1573,2129,34,38,15,0,0,0,-6258360488106,0,0,1,0,1,0,-209,227,0,0,0,0,2,0,1,0,3355704576,0,0,0
6259604472633,1573,1638,34,38,15,0,0,0,-6258360547333,0,0,1,0,0,0,0,40,0,0,0,0,2,0,1,1,3355704576,0,0,0
6259604534074,1573,2129,34,38,15,0,0,0,-6258360488106,0,0,1,0,1,0,-209,227,0,0,0,0,2,0,1,0,3355704576,0,0,0
